SIGLA UF;COD. UF;COD. MUNICIPIO;MUNICIPIO;POPULACAO
RO;11;1807;Vale do Paraíso;8.047
AC;12;13;Acrelândia;14.366
AC;12;54;Assis Brasil;6.986
AC;12;104;Brasiléia;24.765
AC;12;138;Bujari;9.664
AC;12;179;Capixaba;11.136
AC;12;203;Cruzeiro do Sul;82.622
AC;12;252;Epitaciolândia;17.340
AC;12;302;Feijó;32.360
AC;12;328;Jordão;7.858
AC;12;336;Mâncio Lima;17.910
AC;12;344;Manoel Urbano;8.886
AC;12;351;Marechal Thaumaturgo;17.897
AC;12;385;Plácido de Castro;18.510
AC;12;393;Porto Walter;11.353
AC;12;401;Rio Branco;383.443
AC;12;427;Rodrigues Alves;17.945
AC;12;435;Santa Rosa do Purus;6.230
AC;12;450;Senador Guiomard;21.552
AC;12;500;Sena Madureira;43.139
AC;12;609;Tarauacá;40.024
AC;12;708;Xapuri;18.174
AC;12;807;Porto Acre;17.459
AM;13;29;Alvarães;15.908
AM;13;60;Amaturá;11.242
AM;13;86;Anamã;12.978
AM;13;102;Anori;20.196
AM;13;144;Apuí;21.406
AM;13;201;Atalaia do Norte;19.054
AM;13;300;Autazes;38.454
AM;13;409;Barcelos;27.743
AM;13;508;Barreirinha;31.542
AM;13;607;Benjamin Constant;41.329
AM;13;631;Beruri;18.978
AM;13;680;Boa Vista do Ramos;18.483
AM;13;706;Boca do Acre;34.176
AM;13;805;Borba;40.464
AM;13;839;Caapiranga;12.820
AM;13;904;Canutama;15.490
AM;13;1001;Carauari;28.337
AM;13;1100;Careiro;37.399
AM;13;1159;Careiro da Várzea;29.190
AM;13;1209;Coari;84.762
AM;13;1308;Codajás;27.817
AM;13;1407;Eirunepé;34.888
AM;13;1506;Envira;19.492
AM;13;1605;Fonte Boa;19.669
AM;13;1654;Guajará;16.339
AM;13;1704;Humaitá;53.383
AM;13;1803;Ipixuna;28.299
AM;13;1852;Iranduba;47.407
AM;13;1902;Itacoatiara;99.854
AM;13;1951;Itamarati;8.128
AM;13;2009;Itapiranga;9.125
AM;13;2108;Japurá;4.205
AM;13;2207;Juruá;13.956
AM;13;2306;Jutaí;15.824
AM;13;2405;Lábrea;44.861
AM;13;2504;Manacapuru;96.460
AM;13;2553;Manaquiri;30.222
AM;13;2603;Manaus;2.130.264
AM;13;2702;Manicoré;54.708
AM;13;2801;Maraã;18.531
AM;13;2900;Maués;62.212
AM;13;3007;Nhamundá;20.902
AM;13;3106;Nova Olinda do Norte;36.431
AM;13;3205;Novo Airão;18.586
AM;13;3304;Novo Aripuanã;25.112
AM;13;3403;Parintins;113.832
AM;13;3502;Pauini;19.597
AM;13;3536;Presidente Figueiredo;34.574
AM;13;3569;Rio Preto da Eva;32.001
AM;13;3601;Santa Isabel do Rio Negro;23.765 (2)
AM;13;3700;Santo Antônio do Içá;23.075
AM;13;3809;São Gabriel da Cachoeira;44.553
AM;13;3908;São Paulo de Olivença;38.047
AM;13;3957;São Sebastião do Uatumã;13.421
AM;13;4005;Silves;9.211
AM;13;4062;Tabatinga;63.635
AM;13;4104;Tapauá;17.930
AM;13;4203;Tefé;62.021
AM;13;4237;Tonantins;18.782
AM;13;4260;Uarini;13.428
AM;13;4302;Urucará;16.968 (3)
AM;13;4401;Urucurituba;22.148
RR;14;27;Amajari;11.560
RR;14;50;Alto Alegre;15.933
RR;14;100;Boa Vista;332.020
RR;14;159;Bonfim;11.945
RR;14;175;Cantá;16.877
RR;14;209;Caracaraí;20.807
RR;14;233;Caroebe;9.493
RR;14;282;Iracema;10.859
RR;14;308;Mucajaí;16.852
RR;14;407;Normandia;10.527
RR;14;456;Pacaraima;12.375
RR;14;472;Rorainópolis;28.215
RR;14;506;São João da Baliza;7.740
RR;14;605;São Luiz;7.597
RR;14;704;Uiramutã;9.836
PA;15;107;Abaetetuba;153.380
PA;15;131;Abel Figueiredo;7.231
PA;15;206;Acará;54.096
PA;15;305;Afuá;38.144
PA;15;347;Água Azul do Norte;26.682
PA;15;404;Alenquer;55.246
PA;15;503;Almeirim;33.195
PA;15;602;Altamira;111.435
PA;15;701;Anajás;28.466
PA;15;800;Ananindeua;516.057
PA;15;859;Anapu;27.096
PA;15;909;Augusto Corrêa;44.734
PA;15;958;Aurora do Pará;30.471
PA;15;1006;Aveiro;15.947
PA;15;1105;Bagre;29.808
PA;15;1204;Baião;46.110
PA;15;1253;Bannach;3.200
PA;15;1303;Barcarena;121.190
PA;15;1402;Belém;1.452.275
PA;15;1451;Belterra;17.249
PA;15;1501;Benevides;60.990
PA;15;1576;Bom Jesus do Tocantins;16.517
PA;15;1600;Bonito;15.834
PA;15;1709;Bragança;124.184
PA;15;1725;Brasil Novo;14.689
PA;15;1758;Brejo Grande do Araguaia;7.182
PA;15;1782;Breu Branco;64.194
PA;15;1808;Breves;99.896
PA;15;1907;Bujaru;28.331
PA;15;1956;Cachoeira do Piriá;32.947
PA;15;2004;Cachoeira do Arari;23.110
PA;15;2103;Cametá;134.100
PA;15;2152;Canaã dos Carajás;36.027
PA;15;2202;Capanema;67.150
PA;15;2301;Capitão Poço;52.839
PA;15;2400;Castanhal;195.253
PA;15;2509;Chaves;23.066
PA;15;2608;Colares;11.759
PA;15;2707;Conceição do Araguaia;46.571
PA;15;2756;Concórdia do Pará;32.395
PA;15;2764;Cumaru do Norte;13.093
PA;15;2772;Curionópolis;17.453
PA;15;2806;Curralinho;33.490
PA;15;2855;Curuá;13.996
PA;15;2905;Curuçá;38.959
PA;15;2939;Dom Eliseu;58.071
PA;15;2954;Eldorado do Carajás;32.892
PA;15;3002;Faro;7.009
PA;15;3044;Floresta do Araguaia;19.746
PA;15;3077;Garrafão do Norte;25.363
PA;15;3093;Goianésia do Pará;39.352
PA;15;3101;Gurupá;32.458
PA;15;3200;Igarapé-Açu;37.753
PA;15;3309;Igarapé-Miri;60.994
PA;15;3408;Inhangapi;11.388
PA;15;3457;Ipixuna do Pará;62.237
PA;15;3507;Irituia;31.673
PA;15;3606;Itaituba;98.523
PA;15;3705;Itupiranga;51.835
PA;15;3754;Jacareacanga;8.059 (4)
PA;15;3804;Jacundá;57.526
PA;15;3903;Juruti;56.325
PA;15;4000;Limoeiro do Ajuru;28.138
PA;15;4059;Mãe do Rio;29.260
PA;15;4109;Magalhães Barata;8.316
PA;15;4208;Marabá;271.594
PA;15;4307;Maracanã;28.679
PA;15;4406;Marapanim;27.569
PA;15;4422;Marituba;127.858
PA;15;4455;Medicilândia;30.726
PA;15;4505;Melgaço;26.897
PA;15;4604;Mocajuba;30.277
PA;15;4703;Moju;79.825
PA;15;4752;Mojuí dos Campos;15.646
PA;15;4802;Monte Alegre;56.466
PA;15;4901;Muaná;39.231
PA;15;4950;Nova Esperança do Piriá;20.789
PA;15;4976;Nova Ipixuna;16.221
PA;15;5007;Nova Timboteua;14.942
PA;15;5031;Novo Progresso;25.071
PA;15;5064;Novo Repartimento;73.802
PA;15;5106;Óbidos;50.727
PA;15;5205;Oeiras do Pará;31.619
PA;15;5304;Oriximiná;71.078
PA;15;5403;Ourém;17.356
PA;15;5437;Ourilândia do Norte;31.921
PA;15;5486;Pacajá;46.383
PA;15;5494;Palestina do Pará;7.386
PA;15;5502;Paragominas;110.026
PA;15;5536;Parauapebas;202.356
PA;15;5551;Pau D'Arco;5.341
PA;15;5601;Peixe-Boi;7.860
PA;15;5635;Piçarra;12.632
PA;15;5650;Placas;30.109
PA;15;5700;Ponta de Pedras;30.219
PA;15;5809;Portel;60.322
PA;15;5908;Porto de Moz;39.991
PA;15;6005;Prainha;29.067
PA;15;6104;Primavera;10.534
PA;15;6112;Quatipuru;13.237
PA;15;6138;Redenção;82.464
PA;15;6161;Rio Maria;17.705
PA;15;6187;Rondon do Pará;50.925
PA;15;6195;Rurópolis;49.093
PA;15;6203;Salinópolis;39.569
PA;15;6302;Salvaterra;23.096
PA;15;6351;Santa Bárbara do Pará;20.492
PA;15;6401;Santa Cruz do Arari;9.845
PA;15;6500;Santa Izabel do Pará;68.836
PA;15;6559;Santa Luzia do Pará;19.316
PA;15;6583;Santa Maria das Barreiras;20.849
PA;15;6609;Santa Maria do Pará;24.186
PA;15;6708;Santana do Araguaia;70.764
PA;15;6807;Santarém;296.302
PA;15;6906;Santarém Novo;6.526
PA;15;7003;Santo Antônio do Tauá;30.611
PA;15;7102;São Caetano de Odivelas;17.563
PA;15;7151;São Domingos do Araguaia;24.859
PA;15;7201;São Domingos do Capim;31.123
PA;15;7300;São Félix do Xingu;124.806
PA;15;7409;São Francisco do Pará;15.454
PA;15;7458;São Geraldo do Araguaia;24.188
PA;15;7466;São João da Ponta;5.970
PA;15;7474;São João de Pirabas;22.415
PA;15;7508;São João do Araguaia;13.616
PA;15;7607;São Miguel do Guamá;57.364
PA;15;7706;São Sebastião da Boa Vista;25.904
PA;15;7755;Sapucaia;5.766
PA;15;7805;Senador José Porfírio;11.357
PA;15;7904;Soure;24.682
PA;15;7953;Tailândia;103.321
PA;15;7961;Terra Alta;11.399
PA;15;7979;Terra Santa;18.257
PA;15;8001;Tomé-Açu;61.709
PA;15;8035;Tracuateua;30.108
PA;15;8050;Trairão;18.469
PA;15;8084;Tucumã;38.508
PA;15;8100;Tucuruí;110.516
PA;15;8126;Ulianópolis;57.525
PA;15;8159;Uruará;44.258
PA;15;8209;Vigia;52.216
PA;15;8308;Viseu;59.735
PA;15;8357;Vitória do Xingu;14.719
PA;15;8407;Xinguara;43.530
AP;16;55;Serra do Navio;5.111
AP;16;105;Amapá;8.757
AP;16;154;Pedra Branca do Amapari;15.125
AP;16;204;Calçoene;10.525
AP;16;212;Cutias;5.637
AP;16;238;Ferreira Gomes;7.270
AP;16;253;Itaubal;5.172
AP;16;279;Laranjal do Jari;47.554
AP;16;303;Macapá;474.706
AP;16;402;Mazagão;20.387
AP;16;501;Oiapoque;25.514
AP;16;535;Porto Grande;20.611
AP;16;550;Pracuúba;4.779
AP;16;600;Santana;115.471
AP;16;709;Tartarugalzinho;16.112
AP;16;808;Vitória do Jari;14.991
TO;17;251;Abreulândia;2.571
TO;17;301;Aguiarnópolis;6.460
TO;17;350;Aliança do Tocantins;5.527
TO;17;400;Almas;7.273
TO;17;707;Alvorada;8.516
TO;17;1002;Ananás;9.749
TO;17;1051;Angico;3.423
TO;17;1101;Aparecida do Rio Negro;4.726
TO;17;1309;Aragominas;5.865
TO;17;1903;Araguacema;7.003
TO;17;2000;Araguaçu;8.692
TO;17;2109;Araguaína;175.960
TO;17;2158;Araguanã;5.645
TO;17;2208;Araguatins;35.216
TO;17;2307;Arapoema;6.756
TO;17;2406;Arraias;10.727
TO;17;2554;Augustinópolis;18.089
TO;17;2703;Aurora do Tocantins;3.735
TO;17;2901;Axixá do Tocantins;9.776
TO;17;3008;Babaçulândia;10.752
TO;17;3057;Bandeirantes do Tocantins;3.500
TO;17;3073;Barra do Ouro;4.544
TO;17;3107;Barrolândia;5.643
TO;17;3206;Bernardo Sayão;4.518
TO;17;3305;Bom Jesus do Tocantins;4.700
TO;17;3602;Brasilândia do Tocantins;2.199
TO;17;3701;Brejinho de Nazaré;5.499
TO;17;3800;Buriti do Tocantins;11.135
TO;17;3826;Cachoeirinha;2.276
TO;17;3842;Campos Lindos;9.795
TO;17;3867;Cariri do Tocantins;4.296
TO;17;3883;Carmolândia;2.555
TO;17;3891;Carrasco Bonito;4.055
TO;17;3909;Caseara;5.265
TO;17;4105;Centenário;2.866
TO;17;4600;Chapada de Areia;1.407
TO;17;5102;Chapada da Natividade;3.364
TO;17;5508;Colinas do Tocantins;34.839
TO;17;5557;Combinado;4.874
TO;17;5607;Conceição do Tocantins;4.179
TO;17;6001;Couto Magalhães;5.529
TO;17;6100;Cristalândia;7.374
TO;17;6258;Crixás do Tocantins;1.708
TO;17;6506;Darcinópolis;5.988
TO;17;7009;Dianópolis;21.738
TO;17;7108;Divinópolis do Tocantins;6.868
TO;17;7207;Dois Irmãos do Tocantins;7.286
TO;17;7306;Dueré;4.727
TO;17;7405;Esperantina;10.793
TO;17;7553;Fátima;3.879
TO;17;7652;Figueirópolis;5.352
TO;17;7702;Filadélfia;8.893
TO;17;8205;Formoso do Araguaia;18.684
TO;17;8254;Fortaleza do Tabocão;2.584
TO;17;8304;Goianorte;5.153
TO;17;9005;Goiatins;12.973
TO;17;9302;Guaraí;25.642
TO;17;9500;Gurupi;85.523
TO;17;9807;Ipueiras;1.955
TO;17;10508;Itacajá;7.456
TO;17;10706;Itaguatins;5.980
TO;17;10904;Itapiratins;3.772
TO;17;11100;Itaporã do Tocantins;2.465
TO;17;11506;Jaú do Tocantins;3.821
TO;17;11803;Juarina;2.229
TO;17;11902;Lagoa da Confusão;12.808
TO;17;11951;Lagoa do Tocantins;4.191
TO;17;12009;Lajeado;3.092
TO;17;12157;Lavandeira;1.875
TO;17;12405;Lizarda;3.787
TO;17;12454;Luzinópolis;3.038
TO;17;12504;Marianópolis do Tocantins;5.054
TO;17;12702;Mateiros;2.614
TO;17;12801;Maurilândia do Tocantins;3.409
TO;17;13205;Miracema do Tocantins;19.055
TO;17;13304;Miranorte;13.426
TO;17;13601;Monte do Carmo;7.770
TO;17;13700;Monte Santo do Tocantins;2.264
TO;17;13809;Palmeiras do Tocantins;6.535
TO;17;13957;Muricilândia;3.507
TO;17;14203;Natividade;9.312
TO;17;14302;Nazaré;4.060
TO;17;14880;Nova Olinda;11.715
TO;17;15002;Nova Rosalândia;4.203
TO;17;15101;Novo Acordo;4.267
TO;17;15150;Novo Alegre;2.353
TO;17;15259;Novo Jardim;2.697
TO;17;15507;Oliveira de Fátima;1.110
TO;17;15705;Palmeirante;5.859
TO;17;15754;Palmeirópolis;7.687
TO;17;16109;Paraíso do Tocantins;50.360
TO;17;16208;Paranã;10.562
TO;17;16307;Pau D'Arco;4.853
TO;17;16505;Pedro Afonso;13.288
TO;17;16604;Peixe;11.591
TO;17;16653;Pequizeiro;5.453
TO;17;16703;Colméia;8.409
TO;17;17008;Pindorama do Tocantins;4.520
TO;17;17206;Piraquê;3.044
TO;17;17503;Pium;7.536
TO;17;17800;Ponte Alta do Bom Jesus;4.645
TO;17;17909;Ponte Alta do Tocantins;7.949
TO;17;18006;Porto Alegre do Tocantins;3.102
TO;17;18204;Porto Nacional;52.828
TO;17;18303;Praia Norte;8.365
TO;17;18402;Presidente Kennedy;3.733
TO;17;18451;Pugmil;2.650
TO;17;18501;Recursolândia;4.230
TO;17;18550;Riachinho;4.601
TO;17;18659;Rio da Conceição;2.061
TO;17;18709;Rio dos Bois;2.810
TO;17;18758;Rio Sono;6.512
TO;17;18808;Sampaio;4.579
TO;17;18840;Sandolândia;3.410
TO;17;18865;Santa Fé do Araguaia;7.402
TO;17;18881;Santa Maria do Tocantins;3.356
TO;17;18899;Santa Rita do Tocantins;2.343
TO;17;18907;Santa Rosa do Tocantins;4.833
TO;17;19004;Santa Tereza do Tocantins;2.825
TO;17;20002;Santa Terezinha do Tocantins;2.550
TO;17;20101;São Bento do Tocantins;5.231
TO;17;20150;São Félix do Tocantins;1.571
TO;17;20200;São Miguel do Tocantins;11.906
TO;17;20259;São Salvador do Tocantins;3.084
TO;17;20309;São Sebastião do Tocantins;4.749
TO;17;20499;São Valério;4.111
TO;17;20655;Silvanópolis;5.399
TO;17;20804;Sítio Novo do Tocantins;9.192
TO;17;20853;Sucupira;1.941
TO;17;20903;Taguatinga;16.530
TO;17;20937;Taipas do Tocantins;2.130
TO;17;20978;Talismã;2.777
TO;17;21000;Palmas;286.787
TO;17;21109;Tocantínia;7.460
TO;17;21208;Tocantinópolis;23.119
TO;17;21257;Tupirama;1.843
TO;17;21307;Tupiratins;2.574
TO;17;22081;Wanderlândia;11.677
TO;17;22107;Xambioá;11.683
MA;21;55;Açailândia;111.339
MA;21;105;Afonso Cunha;6.486
MA;21;154;Água Doce do Maranhão;12.457
MA;21;204;Alcântara;21.673
MA;21;303;Aldeias Altas;26.387
MA;21;402;Altamira do Maranhão;8.070
MA;21;436;Alto Alegre do Maranhão;26.872
MA;21;477;Alto Alegre do Pindaré;31.312
MA;21;501;Alto Parnaíba;11.001
MA;21;550;Amapá do Maranhão;6.895
MA;21;600;Amarante do Maranhão;41.106
MA;21;709;Anajatuba;27.352
MA;21;808;Anapurus;15.696
MA;21;832;Apicum-Açu;18.374
MA;21;873;Araguanã;15.332
MA;21;907;Araioses;46.074
MA;21;956;Arame;32.145
MA;21;1004;Arari;29.388
MA;21;1103;Axixá;11.975
MA;21;1202;Bacabal;103.359
MA;21;1251;Bacabeira;17.053
MA;21;1301;Bacuri;17.435
MA;21;1350;Bacurituba;5.574
MA;21;1400;Balsas;94.779
MA;21;1509;Barão de Grajaú;18.619
MA;21;1608;Barra do Corda;87.135
MA;21;1707;Barreirinhas;62.458
MA;21;1731;Belágua;7.422
MA;21;1772;Bela Vista do Maranhão;11.103
MA;21;1806;Benedito Leite;5.528
MA;21;1905;Bequimão;20.881
MA;21;1939;Bernardo do Mearim;5.973
MA;21;1970;Boa Vista do Gurupi;9.320
MA;21;2002;Bom Jardim;41.120
MA;21;2036;Bom Jesus das Selvas;34.278
MA;21;2077;Bom Lugar;16.214
MA;21;2101;Brejo;36.102
MA;21;2150;Brejo de Areia;8.696
MA;21;2200;Buriti;28.306
MA;21;2309;Buriti Bravo;23.495
MA;21;2325;Buriticupu;71.979
MA;21;2358;Buritirana;15.180
MA;21;2374;Cachoeira Grande;8.930
MA;21;2408;Cajapió;11.019
MA;21;2507;Cajari;19.110
MA;21;2556;Campestre do Maranhão;14.219
MA;21;2606;Cândido Mendes;19.943
MA;21;2705;Cantanhede;21.759
MA;21;2754;Capinzal do Norte;10.713
MA;21;2804;Carolina;23.803
MA;21;2903;Carutapera;23.576
MA;21;3000;Caxias;162.657
MA;21;3109;Cedral;10.490
MA;21;3125;Central do Maranhão;8.615
MA;21;3158;Centro do Guilherme;13.555
MA;21;3174;Centro Novo do Maranhão;21.565
MA;21;3208;Chapadinha;78.965
MA;21;3257;Cidelândia;14.539
MA;21;3307;Codó;120.810
MA;21;3406;Coelho Neto;48.756
MA;21;3505;Colinas;40.575
MA;21;3554;Conceição do Lago-Açu;16.192
MA;21;3604;Coroatá;64.403
MA;21;3703;Cururupu;30.706
MA;21;3752;Davinópolis;12.659
MA;21;3802;Dom Pedro;22.912
MA;21;3901;Duque Bacelar;11.208
MA;21;4008;Esperantinópolis;16.653
MA;21;4057;Estreito;42.110
MA;21;4073;Feira Nova do Maranhão;8.372
MA;21;4081;Fernando Falcão;10.326
MA;21;4099;Formosa da Serra Negra;18.997
MA;21;4107;Fortaleza dos Nogueiras;12.403
MA;21;4206;Fortuna;15.262
MA;21;4305;Godofredo Viana;11.830
MA;21;4404;Gonçalves Dias;17.586
MA;21;4503;Governador Archer;10.700
MA;21;4552;Governador Edison Lobão;18.316
MA;21;4602;Governador Eugênio Barros;16.582
MA;21;4628;Governador Luiz Rocha;7.708
MA;21;4651;Governador Newton Bello;9.921
MA;21;4677;Governador Nunes Freire;24.991
MA;21;4701;Graça Aranha;6.134
MA;21;4800;Grajaú;69.232
MA;21;4909;Guimarães;11.728
MA;21;5005;Humberto de Campos;28.509
MA;21;5104;Icatu;26.835
MA;21;5153;Igarapé do Meio;14.147
MA;21;5203;Igarapé Grande;11.206
MA;21;5302;Imperatriz;254.569
MA;21;5351;Itaipava do Grajaú;16.009
MA;21;5401;Itapecuru Mirim;67.726
MA;21;5427;Itinga do Maranhão;25.589
MA;21;5450;Jatobá;10.221
MA;21;5476;Jenipapo dos Vieiras;16.321
MA;21;5500;João Lisboa;23.042
MA;21;5609;Joselândia;15.891
MA;21;5658;Junco do Maranhão;3.237
MA;21;5708;Lago da Pedra;49.856
MA;21;5807;Lago do Junco;10.672
MA;21;5906;Lago Verde;16.025
MA;21;5922;Lagoa do Mato;11.048
MA;21;5948;Lago dos Rodrigues;8.664
MA;21;5963;Lagoa Grande do Maranhão;11.286
MA;21;5989;Lajeado Novo;7.489
MA;21;6003;Lima Campos;11.695
MA;21;6102;Loreto;12.009
MA;21;6201;Luís Domingues;6.867
MA;21;6300;Magalhães de Almeida;19.779
MA;21;6326;Maracaçumé;21.293
MA;21;6359;Marajá do Sena;7.604
MA;21;6375;Maranhãozinho;16.366
MA;21;6409;Mata Roma;16.745
MA;21;6508;Matinha;23.091
MA;21;6607;Matões;33.374
MA;21;6631;Matões do Norte;16.908
MA;21;6672;Milagres do Maranhão;8.326
MA;21;6706;Mirador;20.613
MA;21;6755;Miranda do Norte;28.456
MA;21;6805;Mirinzal;14.744
MA;21;6904;Monção;33.156
MA;21;7001;Montes Altos;8.889
MA;21;7100;Morros;19.282
MA;21;7209;Nina Rodrigues;14.489
MA;21;7258;Nova Colinas;5.350
MA;21;7308;Nova Iorque;4.586
MA;21;7357;Nova Olinda do Maranhão;20.768
MA;21;7407;Olho d'Água das Cunhãs;19.206
MA;21;7456;Olinda Nova do Maranhão;14.637
MA;21;7506;Paço do Lumiar;122.420 (5)
MA;21;7605;Palmeirândia;19.424
MA;21;7704;Paraibano;21.116
MA;21;7803;Parnarama;34.375
MA;21;7902;Passagem Franca;18.839
MA;21;8009;Pastos Bons;19.271
MA;21;8058;Paulino Neves;15.937
MA;21;8108;Paulo Ramos;20.657
MA;21;8207;Pedreiras;38.365
MA;21;8256;Pedro do Rosário;25.000
MA;21;8306;Penalva;38.144
MA;21;8405;Peri Mirim;14.074
MA;21;8454;Peritoró;23.019
MA;21;8504;Pindaré-Mirim;32.488
MA;21;8603;Pinheiro;82.374
MA;21;8702;Pio XII;20.861
MA;21;8801;Pirapemas;18.413
MA;21;8900;Poção de Pedras;17.023
MA;21;9007;Porto Franco;23.760
MA;21;9056;Porto Rico do Maranhão;5.819
MA;21;9106;Presidente Dutra;47.239
MA;21;9205;Presidente Juscelino;12.656
MA;21;9239;Presidente Médici;6.968
MA;21;9270;Presidente Sarney;18.797
MA;21;9304;Presidente Vargas;11.474
MA;21;9403;Primeira Cruz;15.207
MA;21;9452;Raposa;30.863
MA;21;9502;Riachão;19.701
MA;21;9551;Ribamar Fiquene;7.691
MA;21;9601;Rosário;42.314
MA;21;9700;Sambaíba;5.568
MA;21;9759;Santa Filomena do Maranhão;7.708
MA;21;9809;Santa Helena;41.891
MA;21;9908;Santa Inês;88.013
MA;21;10005;Santa Luzia;71.576
MA;21;10039;Santa Luzia do Paruá;24.946
MA;21;10104;Santa Quitéria do Maranhão;25.334
MA;21;10203;Santa Rita;37.090
MA;21;10237;Santana do Maranhão;13.395
MA;21;10278;Santo Amaro do Maranhão;15.853
MA;21;10302;Santo Antônio dos Lopes;14.222
MA;21;10401;São Benedito do Rio Preto;18.377
MA;21;10500;São Bento;46.039
MA;21;10609;São Bernardo;28.208
MA;21;10658;São Domingos do Azeitão;7.291
MA;21;10708;São Domingos do Maranhão;33.691
MA;21;10807;São Félix de Balsas;4.453
MA;21;10856;São Francisco do Brejão;11.808
MA;21;10906;São Francisco do Maranhão;11.976
MA;21;11003;São João Batista;20.307
MA;21;11029;São João do Carú;15.450
MA;21;11052;São João do Paraíso;10.977
MA;21;11078;São João do Soter;18.345
MA;21;11102;São João dos Patos;25.520
MA;21;11201;São José de Ribamar;176.418
MA;21;11250;São José dos Basílios;7.484
MA;21;11300;São Luís;1.091.868
MA;21;11409;São Luís Gonzaga do Maranhão;18.247
MA;21;11508;São Mateus do Maranhão;40.992
MA;21;11532;São Pedro da Água Branca;12.511
MA;21;11573;São Pedro dos Crentes;4.601
MA;21;11607;São Raimundo das Mangabeiras;18.680
MA;21;11631;São Raimundo do Doca Bezerra;4.946
MA;21;11672;São Roberto;6.704
MA;21;11706;São Vicente Ferrer;20.913
MA;21;11722;Satubinha;13.949
MA;21;11748;Senador Alexandre Costa;11.042
MA;21;11763;Senador La Rocque;13.877
MA;21;11789;Serrano do Maranhão;11.040
MA;21;11805;Sítio Novo;17.851
MA;21;11904;Sucupira do Norte;10.416
MA;21;11953;Sucupira do Riachão;5.571
MA;21;12001;Tasso Fragoso;8.455
MA;21;12100;Timbiras;28.635
MA;21;12209;Timon;167.619
MA;21;12233;Trizidela do Vale;21.749
MA;21;12274;Tufilândia;5.746
MA;21;12308;Tuntum;41.342
MA;21;12407;Turiaçu;35.063
MA;21;12456;Turilândia;25.533
MA;21;12506;Tutóia;58.605
MA;21;12605;Urbano Santos;33.038
MA;21;12704;Vargem Grande;56.511
MA;21;12803;Viana;51.738
MA;21;12852;Vila Nova dos Martírios;13.480
MA;21;12902;Vitória do Mearim;32.267
MA;21;13009;Vitorino Freire;30.879
MA;21;14007;Zé Doca;51.084
PI;22;53;Acauã;6.966
PI;22;103;Agricolândia;5.062
PI;22;202;Água Branca;17.119
PI;22;251;Alagoinha do Piauí;7.526
PI;22;277;Alegrete do Piauí;4.838
PI;22;301;Alto Longá;14.070
PI;22;400;Altos;39.864
PI;22;459;Alvorada do Gurguéia;5.326
PI;22;509;Amarante;17.322
PI;22;608;Angical do Piauí;6.684
PI;22;707;Anísio de Abreu;9.705
PI;22;806;Antônio Almeida;3.114
PI;22;905;Aroazes;5.748
PI;22;954;Aroeiras do Itaim;2.511
PI;22;1002;Arraial;4.656
PI;22;1051;Assunção do Piauí;7.717
PI;22;1101;Avelino Lopes;11.503
PI;22;1150;Baixa Grande do Ribeiro;11.375
PI;22;1176;Barra D'Alcântara;3.889
PI;22;1200;Barras;46.291
PI;22;1309;Barreiras do Piauí;3.294
PI;22;1408;Barro Duro;6.925
PI;22;1507;Batalha;26.421
PI;22;1556;Bela Vista do Piauí;3.947
PI;22;1572;Belém do Piauí;3.503
PI;22;1606;Beneditinos;10.037
